,video_id,sequence,video_frame,sequence_frame,image_id,annotations,clamped_annotations,sub_sequence_id,n_annotations,empty_sub_sequence,is_train
12508,1,60754,8943,527,1-8943,[],[],60754010,0,False,True
12509,1,60754,8944,528,1-8944,[],[],60754010,0,False,True
12510,1,60754,8945,529,1-8945,[],[],60754010,0,False,True
12511,1,60754,8946,530,1-8946,[],[],60754010,0,False,True
12512,1,60754,8947,531,1-8947,[],[],60754010,0,False,True
12513,1,60754,8948,532,1-8948,[],[],60754010,0,False,True
12514,1,60754,8949,533,1-8949,[],[],60754010,0,False,True
12515,1,60754,8950,534,1-8950,[],[],60754010,0,False,True
12516,1,60754,8951,535,1-8951,[],[],60754010,0,False,True
12517,1,60754,8952,536,1-8952,[],[],60754010,0,False,True
12518,1,60754,8953,537,1-8953,[],[],60754010,0,False,True
12519,1,60754,8954,538,1-8954,[],[],60754010,0,False,True
12520,1,60754,8955,539,1-8955,[],[],60754010,0,False,True
12521,1,60754,8956,540,1-8956,[],[],60754010,0,False,True
12522,1,60754,8957,541,1-8957,[],[],60754010,0,False,True
12523,1,60754,8958,542,1-8958,[],[],60754010,0,False,True
12524,1,60754,8959,543,1-8959,[],[],60754010,0,False,True
12525,1,60754,8960,544,1-8960,[],[],60754010,0,False,True
12526,1,60754,8961,545,1-8961,[],[],60754010,0,False,True
12527,1,60754,8962,546,1-8962,[],[],60754010,0,False,True
12528,1,60754,8963,547,1-8963,[],[],60754010,0,False,True
12529,1,60754,8964,548,1-8964,[],[],60754010,0,False,True
12530,1,60754,8965,549,1-8965,[],[],60754010,0,False,True
12531,1,60754,8966,550,1-8966,[],[],60754011,0,False,True
12532,1,60754,8967,551,1-8967,[],[],60754011,0,False,True
12533,1,60754,8968,552,1-8968,[],[],60754011,0,False,True
12534,1,60754,8969,553,1-8969,[],[],60754011,0,False,True
12535,1,60754,8970,554,1-8970,[],[],60754011,0,False,True
12536,1,60754,8971,555,1-8971,[],[],60754011,0,False,True
12537,1,60754,8972,556,1-8972,[],[],60754011,0,False,True
12538,1,60754,8973,557,1-8973,[],[],60754011,0,False,True
12539,1,60754,8974,558,1-8974,[],[],60754011,0,False,True
12540,1,60754,8975,559,1-8975,[],[],60754011,0,False,True
12541,1,60754,8976,560,1-8976,[],[],60754011,0,False,True
12542,1,60754,8977,561,1-8977,[],[],60754011,0,False,True
12543,1,60754,8978,562,1-8978,[],[],60754011,0,False,True
12544,1,60754,8979,563,1-8979,[],[],60754011,0,False,True
12545,1,60754,8980,564,1-8980,[],[],60754011,0,False,True
12546,1,60754,8981,565,1-8981,[],[],60754011,0,False,True
12547,1,60754,8982,566,1-8982,[],[],60754011,0,False,True
12548,1,60754,8983,567,1-8983,[],[],60754011,0,False,True
12549,1,60754,8984,568,1-8984,[],[],60754011,0,False,True
12550,1,60754,8985,569,1-8985,[],[],60754011,0,False,True
12551,1,60754,8986,570,1-8986,"[{'x': 480, 'y': 0, 'width': 34, 'height': 20}]","[{'x': 480, 'y': 0, 'width': 34, 'height': 20}]",60754011,1,False,True
12552,1,60754,8987,571,1-8987,"[{'x': 480, 'y': 6, 'width': 34, 'height': 21}]","[{'x': 480, 'y': 6, 'width': 34, 'height': 21}]",60754011,1,False,True
12553,1,60754,8988,572,1-8988,"[{'x': 480, 'y': 12, 'width': 34, 'height': 21}]","[{'x': 480, 'y': 12, 'width': 34, 'height': 21}]",60754011,1,False,True
12554,1,60754,8989,573,1-8989,"[{'x': 481, 'y': 22, 'width': 34, 'height': 22}]","[{'x': 481, 'y': 22, 'width': 34, 'height': 22}]",60754011,1,False,True
12555,1,60754,8990,574,1-8990,"[{'x': 482, 'y': 32, 'width': 34, 'height': 23}]","[{'x': 482, 'y': 32, 'width': 34, 'height': 23}]",60754011,1,False,True
12556,1,60754,8991,575,1-8991,"[{'x': 483, 'y': 43, 'width': 34, 'height': 23}]","[{'x': 483, 'y': 43, 'width': 34, 'height': 23}]",60754011,1,False,True
12557,1,60754,8992,576,1-8992,"[{'x': 484, 'y': 54, 'width': 34, 'height': 24}]","[{'x': 484, 'y': 54, 'width': 34, 'height': 24}]",60754011,1,False,True
12558,1,60754,8993,577,1-8993,"[{'x': 485, 'y': 66, 'width': 34, 'height': 25}]","[{'x': 485, 'y': 66, 'width': 34, 'height': 25}]",60754011,1,False,True
12559,1,60754,8994,578,1-8994,"[{'x': 484, 'y': 75, 'width': 34, 'height': 25}]","[{'x': 484, 'y': 75, 'width': 34, 'height': 25}]",60754011,1,False,True
12560,1,60754,8995,579,1-8995,"[{'x': 483, 'y': 84, 'width': 34, 'height': 26}]","[{'x': 483, 'y': 84, 'width': 34, 'height': 26}]",60754011,1,False,True
12561,1,60754,8996,580,1-8996,"[{'x': 482, 'y': 94, 'width': 34, 'height': 27}]","[{'x': 482, 'y': 94, 'width': 34, 'height': 27}]",60754011,1,False,True
12562,1,60754,8997,581,1-8997,"[{'x': 476, 'y': 98, 'width': 34, 'height': 27}]","[{'x': 476, 'y': 98, 'width': 34, 'height': 27}]",60754011,1,False,True
12563,1,60754,8998,582,1-8998,"[{'x': 469, 'y': 103, 'width': 34, 'height': 27}]","[{'x': 469, 'y': 103, 'width': 34, 'height': 27}]",60754011,1,False,True
12564,1,60754,8999,583,1-8999,"[{'x': 463, 'y': 108, 'width': 34, 'height': 27}]","[{'x': 463, 'y': 108, 'width': 34, 'height': 27}]",60754011,1,False,True
12565,1,60754,9000,584,1-9000,"[{'x': 457, 'y': 113, 'width': 34, 'height': 27}]","[{'x': 457, 'y': 113, 'width': 34, 'height': 27}]",60754011,1,False,True
12566,1,60754,9001,585,1-9001,"[{'x': 451, 'y': 118, 'width': 34, 'height': 27}]","[{'x': 451, 'y': 118, 'width': 34, 'height': 27}]",60754011,1,False,True
12567,1,60754,9002,586,1-9002,"[{'x': 444, 'y': 122, 'width': 34, 'height': 27}]","[{'x': 444, 'y': 122, 'width': 34, 'height': 27}]",60754011,1,False,True
12568,1,60754,9003,587,1-9003,"[{'x': 438, 'y': 130, 'width': 34, 'height': 27}]","[{'x': 438, 'y': 130, 'width': 34, 'height': 27}]",60754011,1,False,True
12569,1,60754,9004,588,1-9004,"[{'x': 432, 'y': 137, 'width': 34, 'height': 27}]","[{'x': 432, 'y': 137, 'width': 34, 'height': 27}]",60754011,1,False,True
12570,1,60754,9005,589,1-9005,"[{'x': 426, 'y': 144, 'width': 34, 'height': 27}]","[{'x': 426, 'y': 144, 'width': 34, 'height': 27}]",60754011,1,False,True
12571,1,60754,9006,590,1-9006,"[{'x': 420, 'y': 160, 'width': 36, 'height': 22}]","[{'x': 420, 'y': 160, 'width': 36, 'height': 22}]",60754011,1,False,True
12572,1,60754,9007,591,1-9007,"[{'x': 419, 'y': 173, 'width': 35, 'height': 22}]","[{'x': 419, 'y': 173, 'width': 35, 'height': 22}]",60754011,1,False,True
12573,1,60754,9008,592,1-9008,"[{'x': 414, 'y': 181, 'width': 35, 'height': 29}]","[{'x': 414, 'y': 181, 'width': 35, 'height': 29}]",60754011,1,False,True
12574,1,60754,9009,593,1-9009,"[{'x': 414, 'y': 189, 'width': 35, 'height': 29}]","[{'x': 414, 'y': 189, 'width': 35, 'height': 29}]",60754011,1,False,True
12575,1,60754,9010,594,1-9010,"[{'x': 414, 'y': 198, 'width': 35, 'height': 29}]","[{'x': 414, 'y': 198, 'width': 35, 'height': 29}]",60754011,1,False,True
12576,1,60754,9011,595,1-9011,"[{'x': 414, 'y': 206, 'width': 35, 'height': 29}]","[{'x': 414, 'y': 206, 'width': 35, 'height': 29}]",60754011,1,False,True
12577,1,60754,9012,596,1-9012,"[{'x': 414, 'y': 215, 'width': 35, 'height': 29}]","[{'x': 414, 'y': 215, 'width': 35, 'height': 29}]",60754011,1,False,True
12578,1,60754,9013,597,1-9013,"[{'x': 414, 'y': 223, 'width': 35, 'height': 29}]","[{'x': 414, 'y': 223, 'width': 35, 'height': 29}]",60754011,1,False,True
12579,1,60754,9014,598,1-9014,"[{'x': 417, 'y': 230, 'width': 35, 'height': 29}]","[{'x': 417, 'y': 230, 'width': 35, 'height': 29}]",60754011,1,False,True
12580,1,60754,9015,599,1-9015,"[{'x': 420, 'y': 236, 'width': 35, 'height': 29}]","[{'x': 420, 'y': 236, 'width': 35, 'height': 29}]",60754011,1,False,True
12581,1,60754,9016,600,1-9016,"[{'x': 423, 'y': 242, 'width': 35, 'height': 29}]","[{'x': 423, 'y': 242, 'width': 35, 'height': 29}]",60754012,1,False,True
12582,1,60754,9017,601,1-9017,"[{'x': 426, 'y': 249, 'width': 35, 'height': 29}]","[{'x': 426, 'y': 249, 'width': 35, 'height': 29}]",60754012,1,False,True
12583,1,60754,9018,602,1-9018,"[{'x': 429, 'y': 255, 'width': 35, 'height': 29}]","[{'x': 429, 'y': 255, 'width': 35, 'height': 29}]",60754012,1,False,True
12584,1,60754,9019,603,1-9019,"[{'x': 431, 'y': 259, 'width': 35, 'height': 29}]","[{'x': 431, 'y': 259, 'width': 35, 'height': 29}]",60754012,1,False,True
12585,1,60754,9020,604,1-9020,"[{'x': 433, 'y': 262, 'width': 35, 'height': 29}]","[{'x': 433, 'y': 262, 'width': 35, 'height': 29}]",60754012,1,False,True
12586,1,60754,9021,605,1-9021,"[{'x': 431, 'y': 260, 'width': 35, 'height': 29}]","[{'x': 431, 'y': 260, 'width': 35, 'height': 29}]",60754012,1,False,True
12587,1,60754,9022,606,1-9022,"[{'x': 425, 'y': 258, 'width': 44, 'height': 28}]","[{'x': 425, 'y': 258, 'width': 44, 'height': 28}]",60754012,1,False,True
12588,1,60754,9023,607,1-9023,"[{'x': 424, 'y': 248, 'width': 40, 'height': 28}]","[{'x': 424, 'y': 248, 'width': 40, 'height': 28}]",60754012,1,False,True
12589,1,60754,9024,608,1-9024,"[{'x': 416, 'y': 237, 'width': 44, 'height': 29}]","[{'x': 416, 'y': 237, 'width': 44, 'height': 29}]",60754012,1,False,True
12590,1,60754,9025,609,1-9025,"[{'x': 412, 'y': 234, 'width': 44, 'height': 29}]","[{'x': 412, 'y': 234, 'width': 44, 'height': 29}]",60754012,1,False,True
12591,1,60754,9026,610,1-9026,"[{'x': 408, 'y': 231, 'width': 44, 'height': 29}]","[{'x': 408, 'y': 231, 'width': 44, 'height': 29}]",60754012,1,False,True
12592,1,60754,9027,611,1-9027,"[{'x': 404, 'y': 228, 'width': 44, 'height': 29}]","[{'x': 404, 'y': 228, 'width': 44, 'height': 29}]",60754012,1,False,True
12593,1,60754,9028,612,1-9028,"[{'x': 405, 'y': 231, 'width': 44, 'height': 29}]","[{'x': 405, 'y': 231, 'width': 44, 'height': 29}]",60754012,1,False,True
12594,1,60754,9029,613,1-9029,"[{'x': 406, 'y': 234, 'width': 44, 'height': 29}]","[{'x': 406, 'y': 234, 'width': 44, 'height': 29}]",60754012,1,False,True
12595,1,60754,9030,614,1-9030,"[{'x': 407, 'y': 237, 'width': 44, 'height': 29}]","[{'x': 407, 'y': 237, 'width': 44, 'height': 29}]",60754012,1,False,True
12596,1,60754,9031,615,1-9031,"[{'x': 409, 'y': 243, 'width': 44, 'height': 29}]","[{'x': 409, 'y': 243, 'width': 44, 'height': 29}]",60754012,1,False,True
12597,1,60754,9032,616,1-9032,"[{'x': 412, 'y': 249, 'width': 44, 'height': 29}]","[{'x': 412, 'y': 249, 'width': 44, 'height': 29}]",60754012,1,False,True
12598,1,60754,9033,617,1-9033,"[{'x': 414, 'y': 255, 'width': 44, 'height': 29}]","[{'x': 414, 'y': 255, 'width': 44, 'height': 29}]",60754012,1,False,True
12599,1,60754,9034,618,1-9034,"[{'x': 418, 'y': 263, 'width': 44, 'height': 29}]","[{'x': 418, 'y': 263, 'width': 44, 'height': 29}]",60754012,1,False,True
12600,1,60754,9035,619,1-9035,"[{'x': 422, 'y': 270, 'width': 44, 'height': 29}]","[{'x': 422, 'y': 270, 'width': 44, 'height': 29}]",60754012,1,False,True
12601,1,60754,9036,620,1-9036,"[{'x': 426, 'y': 278, 'width': 44, 'height': 29}]","[{'x': 426, 'y': 278, 'width': 44, 'height': 29}]",60754012,1,False,True
12602,1,60754,9037,621,1-9037,"[{'x': 424, 'y': 284, 'width': 44, 'height': 33}]","[{'x': 424, 'y': 284, 'width': 44, 'height': 33}]",60754012,1,False,True
12603,1,60754,9038,622,1-9038,"[{'x': 422, 'y': 290, 'width': 44, 'height': 36}]","[{'x': 422, 'y': 290, 'width': 44, 'height': 36}]",60754012,1,False,True
12604,1,60754,9039,623,1-9039,"[{'x': 420, 'y': 296, 'width': 44, 'height': 39}]","[{'x': 420, 'y': 296, 'width': 44, 'height': 39}]",60754012,1,False,True
12605,1,60754,9040,624,1-9040,"[{'x': 418, 'y': 299, 'width': 44, 'height': 39}]","[{'x': 418, 'y': 299, 'width': 44, 'height': 39}]",60754012,1,False,True
12606,1,60754,9041,625,1-9041,"[{'x': 410, 'y': 313, 'width': 50, 'height': 40}]","[{'x': 410, 'y': 313, 'width': 50, 'height': 40}]",60754012,1,False,True
12607,1,60754,9042,626,1-9042,"[{'x': 407, 'y': 328, 'width': 49, 'height': 38}]","[{'x': 407, 'y': 328, 'width': 49, 'height': 38}]",60754012,1,False,True
12608,1,60754,9043,627,1-9043,"[{'x': 404, 'y': 344, 'width': 46, 'height': 39}]","[{'x': 404, 'y': 344, 'width': 46, 'height': 39}]",60754012,1,False,True
12609,1,60754,9044,628,1-9044,"[{'x': 407, 'y': 359, 'width': 46, 'height': 40}]","[{'x': 407, 'y': 359, 'width': 46, 'height': 40}]",60754012,1,False,True
12610,1,60754,9045,629,1-9045,"[{'x': 408, 'y': 376, 'width': 46, 'height': 43}]","[{'x': 408, 'y': 376, 'width': 46, 'height': 43}]",60754012,1,False,True
12611,1,60754,9046,630,1-9046,"[{'x': 412, 'y': 399, 'width': 44, 'height': 42}]","[{'x': 412, 'y': 399, 'width': 44, 'height': 42}]",60754012,1,False,True
12612,1,60754,9047,631,1-9047,"[{'x': 414, 'y': 422, 'width': 44, 'height': 42}]","[{'x': 414, 'y': 422, 'width': 44, 'height': 42}]",60754012,1,False,True
12613,1,60754,9048,632,1-9048,"[{'x': 413, 'y': 445, 'width': 49, 'height': 45}]","[{'x': 413, 'y': 445, 'width': 49, 'height': 45}]",60754012,1,False,True
12614,1,60754,9049,633,1-9049,"[{'x': 415, 'y': 461, 'width': 51, 'height': 47}]","[{'x': 415, 'y': 461, 'width': 51, 'height': 47}]",60754012,1,False,True
12615,1,60754,9050,634,1-9050,"[{'x': 417, 'y': 477, 'width': 53, 'height': 49}]","[{'x': 417, 'y': 477, 'width': 53, 'height': 49}]",60754012,1,False,True
12616,1,60754,9051,635,1-9051,"[{'x': 419, 'y': 492, 'width': 54, 'height': 51}]","[{'x': 419, 'y': 492, 'width': 54, 'height': 51}]",60754012,1,False,True
12617,1,60754,9052,636,1-9052,"[{'x': 421, 'y': 498, 'width': 57, 'height': 51}]","[{'x': 421, 'y': 498, 'width': 57, 'height': 51}]",60754012,1,False,True
12618,1,60754,9053,637,1-9053,"[{'x': 422, 'y': 503, 'width': 59, 'height': 51}]","[{'x': 422, 'y': 503, 'width': 59, 'height': 51}]",60754012,1,False,True
12619,1,60754,9054,638,1-9054,"[{'x': 422, 'y': 504, 'width': 60, 'height': 51}]","[{'x': 422, 'y': 504, 'width': 60, 'height': 51}]",60754012,1,False,True
12620,1,60754,9055,639,1-9055,"[{'x': 422, 'y': 500, 'width': 61, 'height': 51}]","[{'x': 422, 'y': 500, 'width': 61, 'height': 51}]",60754012,1,False,True
12621,1,60754,9056,640,1-9056,"[{'x': 421, 'y': 496, 'width': 63, 'height': 51}]","[{'x': 421, 'y': 496, 'width': 63, 'height': 51}]",60754012,1,False,True
12622,1,60754,9057,641,1-9057,"[{'x': 424, 'y': 491, 'width': 63, 'height': 51}]","[{'x': 424, 'y': 491, 'width': 63, 'height': 51}]",60754012,1,False,True
12623,1,60754,9058,642,1-9058,"[{'x': 427, 'y': 486, 'width': 63, 'height': 51}]","[{'x': 427, 'y': 486, 'width': 63, 'height': 51}]",60754012,1,False,True
12624,1,60754,9059,643,1-9059,"[{'x': 426, 'y': 478, 'width': 65, 'height': 53}]","[{'x': 426, 'y': 478, 'width': 65, 'height': 53}]",60754012,1,False,True
12625,1,60754,9060,644,1-9060,"[{'x': 428, 'y': 478, 'width': 65, 'height': 53}]","[{'x': 428, 'y': 478, 'width': 65, 'height': 53}]",60754012,1,False,True
12626,1,60754,9061,645,1-9061,"[{'x': 431, 'y': 478, 'width': 65, 'height': 53}]","[{'x': 431, 'y': 478, 'width': 65, 'height': 53}]",60754012,1,False,True
12627,1,60754,9062,646,1-9062,"[{'x': 433, 'y': 477, 'width': 65, 'height': 53}]","[{'x': 433, 'y': 477, 'width': 65, 'height': 53}]",60754012,1,False,True
12628,1,60754,9063,647,1-9063,"[{'x': 436, 'y': 477, 'width': 65, 'height': 53}]","[{'x': 436, 'y': 477, 'width': 65, 'height': 53}]",60754012,1,False,True
12629,1,60754,9064,648,1-9064,"[{'x': 438, 'y': 477, 'width': 65, 'height': 53}]","[{'x': 438, 'y': 477, 'width': 65, 'height': 53}]",60754012,1,False,True
12630,1,60754,9065,649,1-9065,"[{'x': 441, 'y': 478, 'width': 65, 'height': 53}]","[{'x': 441, 'y': 478, 'width': 65, 'height': 53}]",60754012,1,False,True
12631,1,60754,9066,650,1-9066,"[{'x': 443, 'y': 480, 'width': 65, 'height': 53}]","[{'x': 443, 'y': 480, 'width': 65, 'height': 53}]",60754013,1,False,True
12632,1,60754,9067,651,1-9067,"[{'x': 446, 'y': 481, 'width': 65, 'height': 53}, {'x': 583, 'y': 253, 'width': 42, 'height': 32}]","[{'x': 446, 'y': 481, 'width': 65, 'height': 53}, {'x': 583, 'y': 253, 'width': 42, 'height': 32}]",60754013,2,False,True
12633,1,60754,9068,652,1-9068,"[{'x': 464, 'y': 492, 'width': 52, 'height': 43}, {'x': 756, 'y': 98, 'width': 50, 'height': 40}, {'x': 593, 'y': 257, 'width': 40, 'height': 32}]","[{'x': 464, 'y': 492, 'width': 52, 'height': 43}, {'x': 756, 'y': 98, 'width': 50, 'height': 40}, {'x': 593, 'y': 257, 'width': 40, 'height': 32}]",60754013,3,False,True
12634,1,60754,9069,653,1-9069,"[{'x': 464, 'y': 498, 'width': 67, 'height': 55}, {'x': 764, 'y': 98, 'width': 50, 'height': 40}, {'x': 603, 'y': 262, 'width': 39, 'height': 32}]","[{'x': 464, 'y': 498, 'width': 67, 'height': 55}, {'x': 764, 'y': 98, 'width': 50, 'height': 40}, {'x': 603, 'y': 262, 'width': 39, 'height': 32}]",60754013,3,False,True
12635,1,60754,9070,654,1-9070,"[{'x': 475, 'y': 509, 'width': 63, 'height': 60}, {'x': 779, 'y': 112, 'width': 47, 'height': 34}, {'x': 673, 'y': 227, 'width': 36, 'height': 32}, {'x': 615, 'y': 277, 'width': 39, 'height': 32}]","[{'x': 475, 'y': 509, 'width': 63, 'height': 60}, {'x': 779, 'y': 112, 'width': 47, 'height': 34}, {'x': 673, 'y': 227, 'width': 36, 'height': 32}, {'x': 615, 'y': 277, 'width': 39, 'height': 32}]",60754013,4,False,True
12636,1,60754,9071,655,1-9071,"[{'x': 487, 'y': 538, 'width': 63, 'height': 60}, {'x': 794, 'y': 123, 'width': 47, 'height': 34}, {'x': 686, 'y': 245, 'width': 36, 'height': 32}, {'x': 627, 'y': 292, 'width': 39, 'height': 32}]","[{'x': 487, 'y': 538, 'width': 63, 'height': 60}, {'x': 794, 'y': 123, 'width': 47, 'height': 34}, {'x': 686, 'y': 245, 'width': 36, 'height': 32}, {'x': 627, 'y': 292, 'width': 39, 'height': 32}]",60754013,4,False,True
12637,1,60754,9072,656,1-9072,"[{'x': 499, 'y': 567, 'width': 63, 'height': 60}, {'x': 475, 'y': 427, 'width': 28, 'height': 30}, {'x': 592, 'y': 13, 'width': 34, 'height': 27}, {'x': 807, 'y': 150, 'width': 47, 'height': 34}, {'x': 698, 'y': 263, 'width': 36, 'height': 32}, {'x': 641, 'y': 314, 'width': 38, 'height': 35}, {'x': 600, 'y': 322, 'width': 48, 'height': 48}]","[{'x': 499, 'y': 567, 'width': 63, 'height': 60}, {'x': 475, 'y': 427, 'width': 28, 'height': 30}, {'x': 592, 'y': 13, 'width': 34, 'height': 27}, {'x': 807, 'y': 150, 'width': 47, 'height': 34}, {'x': 698, 'y': 263, 'width': 36, 'height': 32}, {'x': 641, 'y': 314, 'width': 38, 'height': 35}, {'x': 600, 'y': 322, 'width': 48, 'height': 48}]",60754013,7,False,True
12638,1,60754,9073,657,1-9073,"[{'x': 511, 'y': 596, 'width': 63, 'height': 60}, {'x': 481, 'y': 457, 'width': 28, 'height': 30}, {'x': 600, 'y': 42, 'width': 34, 'height': 27}, {'x': 817, 'y': 171, 'width': 47, 'height': 38}, {'x': 707, 'y': 290, 'width': 36, 'height': 32}, {'x': 600, 'y': 313, 'width': 50, 'height': 41}, {'x': 654, 'y': 337, 'width': 37, 'height': 37}, {'x': 612, 'y': 347, 'width': 48, 'height': 48}]","[{'x': 511, 'y': 596, 'width': 63, 'height': 60}, {'x': 481, 'y': 457, 'width': 28, 'height': 30}, {'x': 600, 'y': 42, 'width': 34, 'height': 27}, {'x': 817, 'y': 171, 'width': 47, 'height': 38}, {'x': 707, 'y': 290, 'width': 36, 'height': 32}, {'x': 600, 'y': 313, 'width': 50, 'height': 41}, {'x': 654, 'y': 337, 'width': 37, 'height': 37}, {'x': 612, 'y': 347, 'width': 48, 'height': 48}]",60754013,8,False,True
12639,1,60754,9074,658,1-9074,"[{'x': 525, 'y': 625, 'width': 67, 'height': 72}, {'x': 487, 'y': 487, 'width': 28, 'height': 30}, {'x': 608, 'y': 71, 'width': 34, 'height': 27}, {'x': 828, 'y': 193, 'width': 47, 'height': 42}, {'x': 716, 'y': 317, 'width': 36, 'height': 32}, {'x': 610, 'y': 340, 'width': 50, 'height': 41}, {'x': 662, 'y': 369, 'width': 37, 'height': 37}, {'x': 621, 'y': 377, 'width': 48, 'height': 48}]","[{'x': 525, 'y': 625, 'width': 67, 'height': 72}, {'x': 487, 'y': 487, 'width': 28, 'height': 30}, {'x': 608, 'y': 71, 'width': 34, 'height': 27}, {'x': 828, 'y': 193, 'width': 47, 'height': 42}, {'x': 716, 'y': 317, 'width': 36, 'height': 32}, {'x': 610, 'y': 340, 'width': 50, 'height': 41}, {'x': 662, 'y': 369, 'width': 37, 'height': 37}, {'x': 621, 'y': 377, 'width': 48, 'height': 48}]",60754013,8,False,True
12640,1,60754,9075,659,1-9075,"[{'x': 525, 'y': 661, 'width': 67, 'height': 58}, {'x': 497, 'y': 518, 'width': 28, 'height': 30}, {'x': 616, 'y': 99, 'width': 34, 'height': 27}, {'x': 833, 'y': 222, 'width': 47, 'height': 42}, {'x': 725, 'y': 346, 'width': 36, 'height': 32}, {'x': 621, 'y': 368, 'width': 50, 'height': 41}, {'x': 671, 'y': 401, 'width': 37, 'height': 37}, {'x': 628, 'y': 408, 'width': 48, 'height': 48}]","[{'x': 525, 'y': 661, 'width': 67, 'height': 58}, {'x': 497, 'y': 518, 'width': 28, 'height': 30}, {'x': 616, 'y': 99, 'width': 34, 'height': 27}, {'x': 833, 'y': 222, 'width': 47, 'height': 42}, {'x': 725, 'y': 346, 'width': 36, 'height': 32}, {'x': 621, 'y': 368, 'width': 50, 'height': 41}, {'x': 671, 'y': 401, 'width': 37, 'height': 37}, {'x': 628, 'y': 408, 'width': 48, 'height': 48}]",60754013,8,False,True
12641,1,60754,9076,660,1-9076,"[{'x': 507, 'y': 549, 'width': 28, 'height': 30}, {'x': 618, 'y': 127, 'width': 34, 'height': 27}, {'x': 838, 'y': 250, 'width': 47, 'height': 42}, {'x': 735, 'y': 375, 'width': 36, 'height': 32}, {'x': 627, 'y': 398, 'width': 50, 'height': 41}, {'x': 675, 'y': 428, 'width': 40, 'height': 35}, {'x': 646, 'y': 443, 'width': 39, 'height': 39}]","[{'x': 507, 'y': 549, 'width': 28, 'height': 30}, {'x': 618, 'y': 127, 'width': 34, 'height': 27}, {'x': 838, 'y': 250, 'width': 47, 'height': 42}, {'x': 735, 'y': 375, 'width': 36, 'height': 32}, {'x': 627, 'y': 398, 'width': 50, 'height': 41}, {'x': 675, 'y': 428, 'width': 40, 'height': 35}, {'x': 646, 'y': 443, 'width': 39, 'height': 39}]",60754013,7,False,True
12642,1,60754,9077,661,1-9077,"[{'x': 506, 'y': 568, 'width': 28, 'height': 30}, {'x': 623, 'y': 148, 'width': 34, 'height': 27}, {'x': 841, 'y': 268, 'width': 47, 'height': 42}, {'x': 736, 'y': 397, 'width': 40, 'height': 33}, {'x': 630, 'y': 417, 'width': 50, 'height': 43}, {'x': 681, 'y': 450, 'width': 40, 'height': 35}, {'x': 651, 'y': 467, 'width': 40, 'height': 41}]","[{'x': 506, 'y': 568, 'width': 28, 'height': 30}, {'x': 623, 'y': 148, 'width': 34, 'height': 27}, {'x': 841, 'y': 268, 'width': 47, 'height': 42}, {'x': 736, 'y': 397, 'width': 40, 'height': 33}, {'x': 630, 'y': 417, 'width': 50, 'height': 43}, {'x': 681, 'y': 450, 'width': 40, 'height': 35}, {'x': 651, 'y': 467, 'width': 40, 'height': 41}]",60754013,7,False,True
